Time_lapsed (hr:mm:ss) --> 00:00:02, Epoch: 1, Training loss: 7.1250267
Time_lapsed (hr:mm:ss) --> 02:31:47, Epoch: 495, Training loss: 2.2430885
Time_lapsed (hr:mm:ss) --> 02:31:49, Epoch: 495, Training loss: 2.9177418
Time_lapsed (hr:mm:ss) --> 02:31:50, Epoch: 495, Training loss: 2.6026912
Time_lapsed (hr:mm:ss) --> 02:31:52, Epoch: 495, Training loss: 2.8972635
Time_lapsed (hr:mm:ss) --> 02:31:54, Epoch: 495, Training loss: 2.577976
Time_lapsed (hr:mm:ss) --> 02:31:56, Epoch: 495, Training loss: 2.3601475
Time_lapsed (hr:mm:ss) --> 02:31:58, Epoch: 495, Training loss: 2.4683864
Time_lapsed (hr:mm:ss) --> 02:32:00, Epoch: 495, Training loss: 2.642362
Time_lapsed (hr:mm:ss) --> 02:32:02, Epoch: 495, Training loss: 2.4155865
Time_lapsed (hr:mm:ss) --> 02:32:05, Epoch: 496, Training loss: 2.3436637
Time_lapsed (hr:mm:ss) --> 02:32:07, Epoch: 496, Training loss: 3.2152739
Time_lapsed (hr:mm:ss) --> 02:32:09, Epoch: 496, Training loss: 2.3805249
Time_lapsed (hr:mm:ss) --> 02:32:11, Epoch: 496, Training loss: 2.6825101
Time_lapsed (hr:mm:ss) --> 02:32:13, Epoch: 496, Training loss: 2.7064493
Time_lapsed (hr:mm:ss) --> 02:32:15, Epoch: 496, Training loss: 2.5017197
Time_lapsed (hr:mm:ss) --> 02:32:16, Epoch: 496, Training loss: 2.2935658
Time_lapsed (hr:mm:ss) --> 02:32:18, Epoch: 496, Training loss: 2.5066638
Time_lapsed (hr:mm:ss) --> 02:32:20, Epoch: 496, Training loss: 2.4240832
Time_lapsed (hr:mm:ss) --> 02:32:24, Epoch: 497, Training loss: 2.292086
Time_lapsed (hr:mm:ss) --> 02:32:26, Epoch: 497, Training loss: 3.430594
Time_lapsed (hr:mm:ss) --> 02:32:27, Epoch: 497, Training loss: 2.7268147
Time_lapsed (hr:mm:ss) --> 02:32:29, Epoch: 497, Training loss: 3.0210714
Time_lapsed (hr:mm:ss) --> 02:32:31, Epoch: 497, Training loss: 2.5311747
Time_lapsed (hr:mm:ss) --> 02:32:33, Epoch: 497, Training loss: 2.3554847
Time_lapsed (hr:mm:ss) --> 02:32:35, Epoch: 497, Training loss: 2.1480398
Time_lapsed (hr:mm:ss) --> 02:32:37, Epoch: 497, Training loss: 2.363774
Time_lapsed (hr:mm:ss) --> 02:32:39, Epoch: 497, Training loss: 2.3978553
Time_lapsed (hr:mm:ss) --> 02:32:42, Epoch: 498, Training loss: 2.5442343
Time_lapsed (hr:mm:ss) --> 02:32:44, Epoch: 498, Training loss: 2.917622
Time_lapsed (hr:mm:ss) --> 02:32:46, Epoch: 498, Training loss: 2.53882
Time_lapsed (hr:mm:ss) --> 02:32:48, Epoch: 498, Training loss: 2.4763484
Time_lapsed (hr:mm:ss) --> 02:32:50, Epoch: 498, Training loss: 2.652814
Time_lapsed (hr:mm:ss) --> 02:32:51, Epoch: 498, Training loss: 2.6775684
Time_lapsed (hr:mm:ss) --> 02:32:53, Epoch: 498, Training loss: 2.3287473
Time_lapsed (hr:mm:ss) --> 02:32:55, Epoch: 498, Training loss: 2.3914661
Time_lapsed (hr:mm:ss) --> 02:32:57, Epoch: 498, Training loss: 2.5197215
Time_lapsed (hr:mm:ss) --> 02:33:01, Epoch: 499, Training loss: 2.4557838
Time_lapsed (hr:mm:ss) --> 02:33:02, Epoch: 499, Training loss: 2.9211004
Time_lapsed (hr:mm:ss) --> 02:33:04, Epoch: 499, Training loss: 2.4790037
Time_lapsed (hr:mm:ss) --> 02:33:06, Epoch: 499, Training loss: 2.4991574
Time_lapsed (hr:mm:ss) --> 02:33:08, Epoch: 499, Training loss: 2.5373223
Time_lapsed (hr:mm:ss) --> 02:33:10, Epoch: 499, Training loss: 2.3047647
Time_lapsed (hr:mm:ss) --> 02:33:12, Epoch: 499, Training loss: 2.2604911
Time_lapsed (hr:mm:ss) --> 02:33:14, Epoch: 499, Training loss: 2.5189016
Time_lapsed (hr:mm:ss) --> 02:33:15, Epoch: 499, Training loss: 2.6785948
Time_lapsed (hr:mm:ss) --> 02:33:19, Epoch: 500, Training loss: 2.385512
Time_lapsed (hr:mm:ss) --> 02:33:21, Epoch: 500, Training loss: 2.758368
Time_lapsed (hr:mm:ss) --> 02:33:23, Epoch: 500, Training loss: 2.6678038
Time_lapsed (hr:mm:ss) --> 02:33:25, Epoch: 500, Training loss: 3.0472088
Time_lapsed (hr:mm:ss) --> 02:33:26, Epoch: 500, Training loss: 2.6099396
Time_lapsed (hr:mm:ss) --> 02:33:28, Epoch: 500, Training loss: 2.7631366
Time_lapsed (hr:mm:ss) --> 02:33:30, Epoch: 500, Training loss: 2.4996736
Time_lapsed (hr:mm:ss) --> 02:33:32, Epoch: 500, Training loss: 2.5503006
Time_lapsed (hr:mm:ss) --> 02:33:34, Epoch: 500, Training loss: 3.0567694
Time_lapsed (hr:mm:ss) --> 02:33:37, Epoch: 501, Training loss: 2.5992963
Time_lapsed (hr:mm:ss) --> 02:33:39, Epoch: 501, Training loss: 3.2464552
Time_lapsed (hr:mm:ss) --> 02:33:41, Epoch: 501, Training loss: 2.5935135
Time_lapsed (hr:mm:ss) --> 02:33:43, Epoch: 501, Training loss: 2.435222
Time_lapsed (hr:mm:ss) --> 02:33:45, Epoch: 501, Training loss: 2.7806501
Time_lapsed (hr:mm:ss) --> 02:33:47, Epoch: 501, Training loss: 2.3145158
Time_lapsed (hr:mm:ss) --> 02:33:49, Epoch: 501, Training loss: 2.3533099
Time_lapsed (hr:mm:ss) --> 02:33:50, Epoch: 501, Training loss: 2.4830358
Time_lapsed (hr:mm:ss) --> 02:33:52, Epoch: 501, Training loss: 3.0992758
Time_lapsed (hr:mm:ss) --> 02:33:56, Epoch: 502, Training loss: 2.709589
Time_lapsed (hr:mm:ss) --> 02:33:58, Epoch: 502, Training loss: 2.882014
Time_lapsed (hr:mm:ss) --> 02:34:00, Epoch: 502, Training loss: 2.2871554
Time_lapsed (hr:mm:ss) --> 02:34:02, Epoch: 502, Training loss: 2.5303206
Time_lapsed (hr:mm:ss) --> 02:34:03, Epoch: 502, Training loss: 2.7044296
Time_lapsed (hr:mm:ss) --> 02:34:05, Epoch: 502, Training loss: 2.6954734
Time_lapsed (hr:mm:ss) --> 02:34:07, Epoch: 502, Training loss: 2.4016657
Time_lapsed (hr:mm:ss) --> 02:34:09, Epoch: 502, Training loss: 2.316533
Time_lapsed (hr:mm:ss) --> 02:34:11, Epoch: 502, Training loss: 2.715903
Time_lapsed (hr:mm:ss) --> 02:34:15, Epoch: 503, Training loss: 2.3352392
Time_lapsed (hr:mm:ss) --> 02:34:16, Epoch: 503, Training loss: 2.7867093
Time_lapsed (hr:mm:ss) --> 02:34:18, Epoch: 503, Training loss: 2.459041
Time_lapsed (hr:mm:ss) --> 02:34:20, Epoch: 503, Training loss: 2.4592707
Time_lapsed (hr:mm:ss) --> 02:34:22, Epoch: 503, Training loss: 2.797556
Time_lapsed (hr:mm:ss) --> 02:34:24, Epoch: 503, Training loss: 2.3617148
Time_lapsed (hr:mm:ss) --> 02:34:26, Epoch: 503, Training loss: 2.2203202
Time_lapsed (hr:mm:ss) --> 02:34:27, Epoch: 503, Training loss: 2.454255
Time_lapsed (hr:mm:ss) --> 02:34:29, Epoch: 503, Training loss: 2.5444732
Time_lapsed (hr:mm:ss) --> 02:34:33, Epoch: 504, Training loss: 2.5048969
Time_lapsed (hr:mm:ss) --> 02:34:35, Epoch: 504, Training loss: 2.9836593
Time_lapsed (hr:mm:ss) --> 02:34:37, Epoch: 504, Training loss: 2.2633545
Time_lapsed (hr:mm:ss) --> 02:34:39, Epoch: 504, Training loss: 2.3745039
Time_lapsed (hr:mm:ss) --> 02:34:41, Epoch: 504, Training loss: 2.5473454
Time_lapsed (hr:mm:ss) --> 02:34:42, Epoch: 504, Training loss: 2.6362998
Time_lapsed (hr:mm:ss) --> 02:34:44, Epoch: 504, Training loss: 2.1264443
Time_lapsed (hr:mm:ss) --> 02:34:46, Epoch: 504, Training loss: 2.3221562
Time_lapsed (hr:mm:ss) --> 02:34:48, Epoch: 504, Training loss: 2.375853
Time_lapsed (hr:mm:ss) --> 02:34:52, Epoch: 505, Training loss: 2.2004204
Time_lapsed (hr:mm:ss) --> 02:34:54, Epoch: 505, Training loss: 2.6932983
Time_lapsed (hr:mm:ss) --> 02:34:56, Epoch: 505, Training loss: 2.4921594
Time_lapsed (hr:mm:ss) --> 02:34:57, Epoch: 505, Training loss: 2.6580157
Time_lapsed (hr:mm:ss) --> 02:34:59, Epoch: 505, Training loss: 2.3666275
Time_lapsed (hr:mm:ss) --> 02:35:01, Epoch: 505, Training loss: 2.414415
Time_lapsed (hr:mm:ss) --> 02:35:03, Epoch: 505, Training loss: 2.3479621
Time_lapsed (hr:mm:ss) --> 02:35:05, Epoch: 505, Training loss: 2.4391854
Time_lapsed (hr:mm:ss) --> 02:35:07, Epoch: 505, Training loss: 2.5342636
Time_lapsed (hr:mm:ss) --> 02:35:10, Epoch: 506, Training loss: 2.5777762
Time_lapsed (hr:mm:ss) --> 02:35:12, Epoch: 506, Training loss: 2.877293
Time_lapsed (hr:mm:ss) --> 02:35:14, Epoch: 506, Training loss: 2.442707
Time_lapsed (hr:mm:ss) --> 02:35:16, Epoch: 506, Training loss: 2.5316765
Time_lapsed (hr:mm:ss) --> 02:35:18, Epoch: 506, Training loss: 2.5388808
Time_lapsed (hr:mm:ss) --> 02:35:20, Epoch: 506, Training loss: 2.3914177
Time_lapsed (hr:mm:ss) --> 02:35:22, Epoch: 506, Training loss: 2.3583617
Time_lapsed (hr:mm:ss) --> 02:35:23, Epoch: 506, Training loss: 2.3212283
Time_lapsed (hr:mm:ss) --> 02:35:25, Epoch: 506, Training loss: 2.7970786
Time_lapsed (hr:mm:ss) --> 02:35:29, Epoch: 507, Training loss: 2.4158428
Time_lapsed (hr:mm:ss) --> 02:35:31, Epoch: 507, Training loss: 2.7189195
Time_lapsed (hr:mm:ss) --> 02:35:33, Epoch: 507, Training loss: 2.389391
Time_lapsed (hr:mm:ss) --> 02:35:35, Epoch: 507, Training loss: 2.4995582
Time_lapsed (hr:mm:ss) --> 02:35:36, Epoch: 507, Training loss: 2.319639
Time_lapsed (hr:mm:ss) --> 02:35:38, Epoch: 507, Training loss: 2.3922608
Time_lapsed (hr:mm:ss) --> 02:35:40, Epoch: 507, Training loss: 2.0223584
Time_lapsed (hr:mm:ss) --> 02:35:42, Epoch: 507, Training loss: 2.6442142
Time_lapsed (hr:mm:ss) --> 02:35:44, Epoch: 507, Training loss: 2.7462833
Time_lapsed (hr:mm:ss) --> 02:35:48, Epoch: 508, Training loss: 2.8323603
Time_lapsed (hr:mm:ss) --> 02:35:49, Epoch: 508, Training loss: 2.5537403
Time_lapsed (hr:mm:ss) --> 02:35:51, Epoch: 508, Training loss: 2.4070284
Time_lapsed (hr:mm:ss) --> 02:35:53, Epoch: 508, Training loss: 2.7550752
Time_lapsed (hr:mm:ss) --> 02:35:55, Epoch: 508, Training loss: 2.6152084
Time_lapsed (hr:mm:ss) --> 02:35:57, Epoch: 508, Training loss: 2.5010762
Time_lapsed (hr:mm:ss) --> 02:35:59, Epoch: 508, Training loss: 2.1591783
Time_lapsed (hr:mm:ss) --> 02:36:00, Epoch: 508, Training loss: 2.358517
Time_lapsed (hr:mm:ss) --> 02:36:02, Epoch: 508, Training loss: 2.5904555
Time_lapsed (hr:mm:ss) --> 02:36:06, Epoch: 509, Training loss: 2.3663983
Time_lapsed (hr:mm:ss) --> 02:36:08, Epoch: 509, Training loss: 2.7175956
Time_lapsed (hr:mm:ss) --> 02:36:10, Epoch: 509, Training loss: 2.4230592
Time_lapsed (hr:mm:ss) --> 02:36:12, Epoch: 509, Training loss: 2.8990896
Time_lapsed (hr:mm:ss) --> 02:36:14, Epoch: 509, Training loss: 2.5910554
Time_lapsed (hr:mm:ss) --> 02:36:15, Epoch: 509, Training loss: 2.5414388
Time_lapsed (hr:mm:ss) --> 02:36:17, Epoch: 509, Training loss: 2.1171362
Time_lapsed (hr:mm:ss) --> 02:36:19, Epoch: 509, Training loss: 2.5675085
Time_lapsed (hr:mm:ss) --> 02:36:21, Epoch: 509, Training loss: 2.4206905
Time_lapsed (hr:mm:ss) --> 02:36:25, Epoch: 510, Training loss: 2.4323373
Time_lapsed (hr:mm:ss) --> 02:36:26, Epoch: 510, Training loss: 2.8609254
Time_lapsed (hr:mm:ss) --> 02:36:28, Epoch: 510, Training loss: 2.2128778
Time_lapsed (hr:mm:ss) --> 02:36:30, Epoch: 510, Training loss: 2.6805189
Time_lapsed (hr:mm:ss) --> 02:36:32, Epoch: 510, Training loss: 2.4730027
Time_lapsed (hr:mm:ss) --> 02:36:34, Epoch: 510, Training loss: 2.3209393
Time_lapsed (hr:mm:ss) --> 02:36:36, Epoch: 510, Training loss: 2.2828426
Time_lapsed (hr:mm:ss) --> 02:36:38, Epoch: 510, Training loss: 2.5516071
Time_lapsed (hr:mm:ss) --> 02:36:40, Epoch: 510, Training loss: 2.6146216
Time_lapsed (hr:mm:ss) --> 02:36:43, Epoch: 511, Training loss: 2.522661
Time_lapsed (hr:mm:ss) --> 02:36:45, Epoch: 511, Training loss: 2.433319
Time_lapsed (hr:mm:ss) --> 02:36:47, Epoch: 511, Training loss: 2.0914629
Time_lapsed (hr:mm:ss) --> 02:36:49, Epoch: 511, Training loss: 2.7457602
Time_lapsed (hr:mm:ss) --> 02:36:51, Epoch: 511, Training loss: 2.671989
Time_lapsed (hr:mm:ss) --> 02:36:53, Epoch: 511, Training loss: 2.3347197
Time_lapsed (hr:mm:ss) --> 02:36:54, Epoch: 511, Training loss: 2.1748667
Time_lapsed (hr:mm:ss) --> 02:36:56, Epoch: 511, Training loss: 2.7722285
Time_lapsed (hr:mm:ss) --> 02:36:58, Epoch: 511, Training loss: 2.6305082
Time_lapsed (hr:mm:ss) --> 02:37:02, Epoch: 512, Training loss: 2.3949678
Time_lapsed (hr:mm:ss) --> 02:37:04, Epoch: 512, Training loss: 3.149887
Time_lapsed (hr:mm:ss) --> 02:37:06, Epoch: 512, Training loss: 2.5371413
Time_lapsed (hr:mm:ss) --> 02:37:08, Epoch: 512, Training loss: 2.694215
Time_lapsed (hr:mm:ss) --> 02:37:09, Epoch: 512, Training loss: 2.4583127
Time_lapsed (hr:mm:ss) --> 02:37:11, Epoch: 512, Training loss: 2.5999389
Time_lapsed (hr:mm:ss) --> 02:37:13, Epoch: 512, Training loss: 2.4644976
Time_lapsed (hr:mm:ss) --> 02:37:15, Epoch: 512, Training loss: 2.5432863
Time_lapsed (hr:mm:ss) --> 02:37:17, Epoch: 512, Training loss: 2.487059
Time_lapsed (hr:mm:ss) --> 02:37:21, Epoch: 513, Training loss: 2.2587812
Time_lapsed (hr:mm:ss) --> 02:37:22, Epoch: 513, Training loss: 2.825109
Time_lapsed (hr:mm:ss) --> 02:37:24, Epoch: 513, Training loss: 2.354909
Time_lapsed (hr:mm:ss) --> 02:37:26, Epoch: 513, Training loss: 2.5421066
Time_lapsed (hr:mm:ss) --> 02:37:28, Epoch: 513, Training loss: 2.5032678
Time_lapsed (hr:mm:ss) --> 02:37:30, Epoch: 513, Training loss: 2.5032227
Time_lapsed (hr:mm:ss) --> 02:37:32, Epoch: 513, Training loss: 2.313694
Time_lapsed (hr:mm:ss) --> 02:37:33, Epoch: 513, Training loss: 2.40025
Time_lapsed (hr:mm:ss) --> 02:37:35, Epoch: 513, Training loss: 2.5488667
Time_lapsed (hr:mm:ss) --> 02:37:39, Epoch: 514, Training loss: 2.5675812
Time_lapsed (hr:mm:ss) --> 02:37:41, Epoch: 514, Training loss: 2.630067
Time_lapsed (hr:mm:ss) --> 02:37:43, Epoch: 514, Training loss: 2.586303
Time_lapsed (hr:mm:ss) --> 02:37:45, Epoch: 514, Training loss: 2.1509182
Time_lapsed (hr:mm:ss) --> 02:37:46, Epoch: 514, Training loss: 2.6502683
Time_lapsed (hr:mm:ss) --> 02:37:48, Epoch: 514, Training loss: 2.397439
Time_lapsed (hr:mm:ss) --> 02:37:50, Epoch: 514, Training loss: 2.3443406
Time_lapsed (hr:mm:ss) --> 02:37:52, Epoch: 514, Training loss: 2.1997824
Time_lapsed (hr:mm:ss) --> 02:37:54, Epoch: 514, Training loss: 2.4665375
Time_lapsed (hr:mm:ss) --> 02:37:57, Epoch: 515, Training loss: 2.5449364
Time_lapsed (hr:mm:ss) --> 02:37:59, Epoch: 515, Training loss: 2.7445393
Time_lapsed (hr:mm:ss) --> 02:38:01, Epoch: 515, Training loss: 2.5733814
Time_lapsed (hr:mm:ss) --> 02:38:03, Epoch: 515, Training loss: 2.7656002
Time_lapsed (hr:mm:ss) --> 02:38:05, Epoch: 515, Training loss: 2.644342
Time_lapsed (hr:mm:ss) --> 02:38:07, Epoch: 515, Training loss: 2.5238252
Time_lapsed (hr:mm:ss) --> 02:38:09, Epoch: 515, Training loss: 2.5816867
Time_lapsed (hr:mm:ss) --> 02:38:10, Epoch: 515, Training loss: 2.4782753
Time_lapsed (hr:mm:ss) --> 02:38:12, Epoch: 515, Training loss: 2.2324922
Time_lapsed (hr:mm:ss) --> 02:38:16, Epoch: 516, Training loss: 2.513939
Time_lapsed (hr:mm:ss) --> 02:38:18, Epoch: 516, Training loss: 2.8950431
Time_lapsed (hr:mm:ss) --> 02:38:20, Epoch: 516, Training loss: 2.3443625
Time_lapsed (hr:mm:ss) --> 02:38:22, Epoch: 516, Training loss: 2.5631433
Time_lapsed (hr:mm:ss) --> 02:38:23, Epoch: 516, Training loss: 2.5999403
Time_lapsed (hr:mm:ss) --> 02:38:25, Epoch: 516, Training loss: 2.7331893
Time_lapsed (hr:mm:ss) --> 02:38:27, Epoch: 516, Training loss: 2.3441534
Time_lapsed (hr:mm:ss) --> 02:38:29, Epoch: 516, Training loss: 2.3556347
Time_lapsed (hr:mm:ss) --> 02:38:31, Epoch: 516, Training loss: 2.5615444
Time_lapsed (hr:mm:ss) --> 02:38:34, Epoch: 517, Training loss: 2.3558006
Time_lapsed (hr:mm:ss) --> 02:38:36, Epoch: 517, Training loss: 3.0925894
Time_lapsed (hr:mm:ss) --> 02:38:38, Epoch: 517, Training loss: 2.5275495
Time_lapsed (hr:mm:ss) --> 02:38:40, Epoch: 517, Training loss: 2.4503384
Time_lapsed (hr:mm:ss) --> 02:38:42, Epoch: 517, Training loss: 2.8323298
Time_lapsed (hr:mm:ss) --> 02:38:44, Epoch: 517, Training loss: 2.2859497
Time_lapsed (hr:mm:ss) --> 02:38:46, Epoch: 517, Training loss: 2.1500568
Time_lapsed (hr:mm:ss) --> 02:38:47, Epoch: 517, Training loss: 2.5159845
Time_lapsed (hr:mm:ss) --> 02:38:49, Epoch: 517, Training loss: 2.3923042
Time_lapsed (hr:mm:ss) --> 02:38:53, Epoch: 518, Training loss: 2.4569774
Time_lapsed (hr:mm:ss) --> 02:38:55, Epoch: 518, Training loss: 3.2463703
Time_lapsed (hr:mm:ss) --> 02:38:57, Epoch: 518, Training loss: 2.5719156
Time_lapsed (hr:mm:ss) --> 02:38:59, Epoch: 518, Training loss: 2.6230726
Time_lapsed (hr:mm:ss) --> 02:39:00, Epoch: 518, Training loss: 2.507986
Time_lapsed (hr:mm:ss) --> 02:39:02, Epoch: 518, Training loss: 2.4051137
Time_lapsed (hr:mm:ss) --> 02:39:04, Epoch: 518, Training loss: 2.3127854
Time_lapsed (hr:mm:ss) --> 02:39:06, Epoch: 518, Training loss: 2.242734
Time_lapsed (hr:mm:ss) --> 02:39:08, Epoch: 518, Training loss: 2.9251113
Time_lapsed (hr:mm:ss) --> 02:39:12, Epoch: 519, Training loss: 2.4505203
Time_lapsed (hr:mm:ss) --> 02:39:14, Epoch: 519, Training loss: 3.131557
Time_lapsed (hr:mm:ss) --> 02:39:15, Epoch: 519, Training loss: 2.4617496
Time_lapsed (hr:mm:ss) --> 02:39:17, Epoch: 519, Training loss: 2.5781953
Time_lapsed (hr:mm:ss) --> 02:39:19, Epoch: 519, Training loss: 2.2226148
Time_lapsed (hr:mm:ss) --> 02:39:21, Epoch: 519, Training loss: 2.6602736
Time_lapsed (hr:mm:ss) --> 02:39:23, Epoch: 519, Training loss: 2.1956127
Time_lapsed (hr:mm:ss) --> 02:39:25, Epoch: 519, Training loss: 2.3365934
Time_lapsed (hr:mm:ss) --> 02:39:27, Epoch: 519, Training loss: 2.7215815
Time_lapsed (hr:mm:ss) --> 02:39:30, Epoch: 520, Training loss: 2.3943062
Time_lapsed (hr:mm:ss) --> 02:39:32, Epoch: 520, Training loss: 2.8203945
Time_lapsed (hr:mm:ss) --> 02:39:34, Epoch: 520, Training loss: 2.4611862
Time_lapsed (hr:mm:ss) --> 02:39:36, Epoch: 520, Training loss: 2.3263988
Time_lapsed (hr:mm:ss) --> 02:39:38, Epoch: 520, Training loss: 2.659704
Time_lapsed (hr:mm:ss) --> 02:39:39, Epoch: 520, Training loss: 2.4378138
Time_lapsed (hr:mm:ss) --> 02:39:41, Epoch: 520, Training loss: 2.173296
Time_lapsed (hr:mm:ss) --> 02:39:43, Epoch: 520, Training loss: 2.434377
Time_lapsed (hr:mm:ss) --> 02:39:45, Epoch: 520, Training loss: 2.663252
Time_lapsed (hr:mm:ss) --> 02:39:49, Epoch: 521, Training loss: 2.6143959
Time_lapsed (hr:mm:ss) --> 02:39:51, Epoch: 521, Training loss: 2.5186763
Time_lapsed (hr:mm:ss) --> 02:39:52, Epoch: 521, Training loss: 2.450676
Time_lapsed (hr:mm:ss) --> 02:39:54, Epoch: 521, Training loss: 2.3952508
Time_lapsed (hr:mm:ss) --> 02:39:56, Epoch: 521, Training loss: 2.6553016
Time_lapsed (hr:mm:ss) --> 02:39:58, Epoch: 521, Training loss: 2.5173583
Time_lapsed (hr:mm:ss) --> 02:40:00, Epoch: 521, Training loss: 2.5086465
Time_lapsed (hr:mm:ss) --> 02:40:02, Epoch: 521, Training loss: 2.2629852
Time_lapsed (hr:mm:ss) --> 02:40:04, Epoch: 521, Training loss: 2.5845473
Time_lapsed (hr:mm:ss) --> 02:40:07, Epoch: 522, Training loss: 2.705534
Time_lapsed (hr:mm:ss) --> 02:40:09, Epoch: 522, Training loss: 3.236327
Time_lapsed (hr:mm:ss) --> 02:40:11, Epoch: 522, Training loss: 2.31156
Time_lapsed (hr:mm:ss) --> 02:40:13, Epoch: 522, Training loss: 2.3129687
Time_lapsed (hr:mm:ss) --> 02:40:15, Epoch: 522, Training loss: 2.4825091
Time_lapsed (hr:mm:ss) --> 02:40:17, Epoch: 522, Training loss: 2.3942742
Time_lapsed (hr:mm:ss) --> 02:40:19, Epoch: 522, Training loss: 2.2911136
Time_lapsed (hr:mm:ss) --> 02:40:20, Epoch: 522, Training loss: 2.7219882
Time_lapsed (hr:mm:ss) --> 02:40:22, Epoch: 522, Training loss: 2.97885
Time_lapsed (hr:mm:ss) --> 02:40:26, Epoch: 523, Training loss: 2.604279
Time_lapsed (hr:mm:ss) --> 02:40:28, Epoch: 523, Training loss: 3.1837795
Time_lapsed (hr:mm:ss) --> 02:40:30, Epoch: 523, Training loss: 2.3006098
Time_lapsed (hr:mm:ss) --> 02:40:32, Epoch: 523, Training loss: 2.1443114
Time_lapsed (hr:mm:ss) --> 02:40:33, Epoch: 523, Training loss: 2.399278
Time_lapsed (hr:mm:ss) --> 02:40:35, Epoch: 523, Training loss: 2.5020907
Time_lapsed (hr:mm:ss) --> 02:40:37, Epoch: 523, Training loss: 2.1382046
Time_lapsed (hr:mm:ss) --> 02:40:39, Epoch: 523, Training loss: 2.6033325
Time_lapsed (hr:mm:ss) --> 02:40:41, Epoch: 523, Training loss: 2.6664307
Time_lapsed (hr:mm:ss) --> 02:40:45, Epoch: 524, Training loss: 2.2003596
Time_lapsed (hr:mm:ss) --> 02:40:46, Epoch: 524, Training loss: 3.02355
Time_lapsed (hr:mm:ss) --> 02:40:48, Epoch: 524, Training loss: 2.0351248
Time_lapsed (hr:mm:ss) --> 02:40:50, Epoch: 524, Training loss: 2.6211789
Time_lapsed (hr:mm:ss) --> 02:40:52, Epoch: 524, Training loss: 2.5208888
Time_lapsed (hr:mm:ss) --> 02:40:54, Epoch: 524, Training loss: 2.4995756
Time_lapsed (hr:mm:ss) --> 02:40:56, Epoch: 524, Training loss: 2.1263652
Time_lapsed (hr:mm:ss) --> 02:40:58, Epoch: 524, Training loss: 2.0114026
Time_lapsed (hr:mm:ss) --> 02:40:59, Epoch: 524, Training loss: 2.849587
Time_lapsed (hr:mm:ss) --> 02:41:03, Epoch: 525, Training loss: 2.5325646
Time_lapsed (hr:mm:ss) --> 02:41:05, Epoch: 525, Training loss: 2.910828
Time_lapsed (hr:mm:ss) --> 02:41:07, Epoch: 525, Training loss: 2.299893
Time_lapsed (hr:mm:ss) --> 02:41:09, Epoch: 525, Training loss: 2.2151957
Time_lapsed (hr:mm:ss) --> 02:41:11, Epoch: 525, Training loss: 2.4303389
Time_lapsed (hr:mm:ss) --> 02:41:12, Epoch: 525, Training loss: 2.5030415
Time_lapsed (hr:mm:ss) --> 02:41:14, Epoch: 525, Training loss: 2.1808343
Time_lapsed (hr:mm:ss) --> 02:41:16, Epoch: 525, Training loss: 2.7345994
Time_lapsed (hr:mm:ss) --> 02:41:18, Epoch: 525, Training loss: 3.031094
Time_lapsed (hr:mm:ss) --> 02:41:22, Epoch: 526, Training loss: 2.423911
Time_lapsed (hr:mm:ss) --> 02:41:23, Epoch: 526, Training loss: 2.4911838
Time_lapsed (hr:mm:ss) --> 02:41:25, Epoch: 526, Training loss: 2.5405588
Time_lapsed (hr:mm:ss) --> 02:41:27, Epoch: 526, Training loss: 2.7810643
Time_lapsed (hr:mm:ss) --> 02:41:29, Epoch: 526, Training loss: 2.6773427
Time_lapsed (hr:mm:ss) --> 02:41:31, Epoch: 526, Training loss: 2.3325295
Time_lapsed (hr:mm:ss) --> 02:41:33, Epoch: 526, Training loss: 2.3489664
Time_lapsed (hr:mm:ss) --> 02:41:35, Epoch: 526, Training loss: 2.4256022
Time_lapsed (hr:mm:ss) --> 02:41:37, Epoch: 526, Training loss: 2.5042615
Time_lapsed (hr:mm:ss) --> 02:41:40, Epoch: 527, Training loss: 2.4617124
Time_lapsed (hr:mm:ss) --> 02:41:42, Epoch: 527, Training loss: 2.5772102
Time_lapsed (hr:mm:ss) --> 02:41:44, Epoch: 527, Training loss: 2.3721967
Time_lapsed (hr:mm:ss) --> 02:41:46, Epoch: 527, Training loss: 2.5107098
Time_lapsed (hr:mm:ss) --> 02:41:48, Epoch: 527, Training loss: 2.756108
Time_lapsed (hr:mm:ss) --> 02:41:50, Epoch: 527, Training loss: 2.661221
Time_lapsed (hr:mm:ss) --> 02:41:51, Epoch: 527, Training loss: 2.2754428
Time_lapsed (hr:mm:ss) --> 02:41:53, Epoch: 527, Training loss: 2.345645
Time_lapsed (hr:mm:ss) --> 02:41:55, Epoch: 527, Training loss: 2.771735
Time_lapsed (hr:mm:ss) --> 02:41:59, Epoch: 528, Training loss: 2.478179
Time_lapsed (hr:mm:ss) --> 02:42:01, Epoch: 528, Training loss: 3.0357523
Time_lapsed (hr:mm:ss) --> 02:42:03, Epoch: 528, Training loss: 2.386568
Time_lapsed (hr:mm:ss) --> 02:42:04, Epoch: 528, Training loss: 2.4836776
Time_lapsed (hr:mm:ss) --> 02:42:06, Epoch: 528, Training loss: 2.6190286
Time_lapsed (hr:mm:ss) --> 02:42:08, Epoch: 528, Training loss: 2.3827684
Time_lapsed (hr:mm:ss) --> 02:42:10, Epoch: 528, Training loss: 2.2244732
